,Height,ConTime,Txs,TotalTime,NonConTime,Throughput,Overhead,Latency
0,1.0,1134278.0,0.0,1948.918187,0.0,354.53957732873107,0.0,2.312858852538462
1,2.0,3073928.0,0.0,1620.661599,0.0,0.0,0.0,0.0
2,3.0,201679075.0,0.0,2058.572103,0.0,0.0,0.0,0.0
3,4.0,106565999.0,0.0,1744.096955,0.0,0.0,0.0,0.0
4,5.0,405687031.0,0.0,2004.265017,0.0,0.0,0.0,0.0
5,6.0,406179442.0,0.0,2274.966256,0.0,0.0,0.0,0.0
6,7.0,404844171.0,0.0,2273.571316,0.0,0.0,0.0,0.0
7,8.0,205269512.0,0.0,1884.567885,0.0,0.0,0.0,0.0
8,9.0,403585088.0,0.0,2197.105933,0.0,0.0,0.0,0.0
9,10.0,384021837.0,0.0,4453.33684,0.0,0.0,0.0,0.0
10,11.0,2485030.0,0.0,432.120679,0.0,0.0,0.0,0.0
11,12.0,4016733.0,0.0,1834.714242,0.0,0.0,0.0,0.0
12,13.0,16855343.0,0.0,1732.896319,0.0,0.0,0.0,0.0
13,14.0,305002739.0,0.0,1956.944143,0.0,0.0,0.0,0.0
14,15.0,501954266.0,0.0,2287.278532,0.0,0.0,0.0,0.0
15,16.0,204108679.0,0.0,1463.976939,0.0,0.0,0.0,0.0
16,17.0,802647443.0,0.0,2596.230844,0.0,0.0,0.0,0.0
17,18.0,301748285.0,0.0,1863.869997,0.0,0.0,0.0,0.0
18,19.0,507831123.0,0.0,1959.979017,0.0,0.0,0.0,0.0
19,20.0,707671420.0,0.0,2355.125054,0.0,0.0,0.0,0.0
20,21.0,299039381.0,0.0,1468.589759,0.0,0.0,0.0,0.0
21,22.0,808225597.0,0.0,2560.636401,0.0,0.0,0.0,0.0
22,23.0,307451241.0,0.0,2063.179415,0.0,0.0,0.0,0.0
23,24.0,507269165.0,0.0,2280.867153,0.0,0.0,0.0,0.0
24,25.0,318178133.0,0.0,2121.469484,0.0,0.0,0.0,0.0
25,26.0,353784348.0,0.0,1996.402623,0.0,0.0,0.0,0.0
26,27.0,405405992.0,0.0,2373.506997,0.0,0.0,0.0,0.0
27,28.0,130115405.0,0.0,1935.131449,0.0,0.0,0.0,0.0
28,29.0,207306428.0,0.0,2100.80942,0.0,0.0,0.0,0.0
29,30.0,204364937.0,0.0,1935.900852,0.0,0.0,0.0,0.0
30,31.0,322373461.0,0.0,1877.124375,0.0,0.0,0.0,0.0
31,32.0,752457285.0,0.0,4783.053431,0.0,0.0,0.0,0.0
32,33.0,2920139.0,0.0,400.012845,0.0,0.0,0.0,0.0
33,34.0,4062541.0,0.0,1910.899432,0.0,0.0,0.0,0.0
34,35.0,1969248.0,0.0,1681.040048,0.0,0.0,0.0,0.0
35,36.0,403115882.0,0.0,2024.972069,0.0,0.0,0.0,0.0
36,37.0,404528523.0,0.0,2258.132083,0.0,0.0,0.0,0.0
37,38.0,301765840.0,0.0,2476.929597,0.0,0.0,0.0,0.0
38,39.0,427992962.0,0.0,2199.187297,0.0,0.0,0.0,0.0
