,Height,ConTime,Txs,TotalTime,NonConTime,Throughput,Overhead,Latency
0,1.0,6295307.0,0.0,4777.811813,0.0,271.52435474487413,0.0,5.96631562396
1,2.0,1116521799.0,0.0,6503.831271,0.0,0.0,0.0,0.0
2,3.0,408353274.0,0.0,5932.082916,0.0,0.0,0.0,0.0
3,4.0,308665631.0,0.0,5920.91295,0.0,0.0,0.0,0.0
4,5.0,102199348.0,0.0,5663.224787,0.0,0.0,0.0,0.0
5,6.0,236427761.0,0.0,5824.625549,0.0,0.0,0.0,0.0
6,7.0,311407258.0,0.0,5831.129081,0.0,0.0,0.0,0.0
7,8.0,305203654.0,0.0,5882.178316,0.0,0.0,0.0,0.0
8,9.0,202778647.0,0.0,5939.169526,0.0,0.0,0.0,0.0
9,10.0,107377658.0,0.0,5673.732731,0.0,0.0,0.0,0.0
10,11.0,204155830.0,0.0,5817.732583,0.0,0.0,0.0,0.0
11,12.0,408133571.0,0.0,5960.032734,0.0,0.0,0.0,0.0
12,13.0,270164506.0,0.0,6024.495208,0.0,0.0,0.0,0.0
13,14.0,279144668.0,0.0,5593.265177,0.0,0.0,0.0,0.0
14,15.0,502333242.0,0.0,5545.064066,0.0,0.0,0.0,0.0
15,16.0,817039584.0,0.0,6439.671505,0.0,0.0,0.0,0.0
16,17.0,306483256.0,0.0,5810.758309,0.0,0.0,0.0,0.0
17,18.0,310607059.0,0.0,5720.006376,0.0,0.0,0.0,0.0
18,19.0,606760232.0,0.0,6786.404858,0.0,0.0,0.0,0.0
19,20.0,109513905.0,0.0,5440.971775,0.0,0.0,0.0,0.0
20,21.0,602547401.0,0.0,6375.648416,0.0,0.0,0.0,0.0
21,22.0,5456346.0,0.0,5561.789668,0.0,0.0,0.0,0.0
22,23.0,414491819.0,0.0,5898.339638,0.0,0.0,0.0,0.0
23,24.0,714602016.0,0.0,6416.96595,0.0,0.0,0.0,0.0
24,25.0,105102447.0,0.0,5810.118168,0.0,0.0,0.0,0.0
25,26.0,205250255.0,0.0,5391.050371,0.0,0.0,0.0,0.0
26,27.0,905316476.0,0.0,6444.671549,0.0,0.0,0.0,0.0
27,28.0,424376612.0,0.0,6067.778012,0.0,0.0,0.0,0.0
28,29.0,427539651.0,0.0,3912.407134,0.0,0.0,0.0,0.0
29,30.0,2512720164.0,0.0,7966.853321,0.0,0.0,0.0,0.0
30,31.0,409589150.0,0.0,6135.573818,0.0,0.0,0.0,0.0
31,32.0,306225658.0,0.0,5922.322333,0.0,0.0,0.0,0.0
32,33.0,303653026.0,0.0,6193.217311,0.0,0.0,0.0,0.0
33,34.0,301790211.0,0.0,5821.515106,0.0,0.0,0.0,0.0
34,35.0,413543846.0,0.0,5920.927047,0.0,0.0,0.0,0.0
35,36.0,607076016.0,0.0,5900.628904,0.0,0.0,0.0,0.0
36,37.0,610428446.0,0.0,6157.259428,0.0,0.0,0.0,0.0
37,38.0,538173070.0,0.0,6457.580581,0.0,0.0,0.0,0.0
38,39.0,604839593.0,0.0,6381.29052,0.0,0.0,0.0,0.0
39,40.0,201560454.0,0.0,5728.789126,0.0,0.0,0.0,0.0
40,41.0,408011809.0,0.0,6412.364279,0.0,0.0,0.0,0.0
41,42.0,204982589.0,0.0,5816.224327,0.0,0.0,0.0,0.0
42,43.0,410139424.0,0.0,6294.808074,0.0,0.0,0.0,0.0
43,44.0,6220439.0,0.0,5735.50975,0.0,0.0,0.0,0.0
44,45.0,475757208.0,0.0,6430.840213,0.0,0.0,0.0,0.0
45,46.0,108361316.0,0.0,5684.048342,0.0,0.0,0.0,0.0
46,47.0,432731716.0,0.0,6009.983821,0.0,0.0,0.0,0.0
47,48.0,518717252.0,0.0,6150.63391,0.0,0.0,0.0,0.0
48,49.0,312719909.0,0.0,5702.249322,0.0,0.0,0.0,0.0
49,50.0,715940698.0,0.0,6527.291228,0.0,0.0,0.0,0.0
50,51.0,301951192.0,0.0,0.0,0.0,0.0,0.0,0.0
51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
