,Height,ConTime,Txs,TotalTime,NonConTime,Throughput,Overhead,Latency
0,1.0,3752238506.0,0.0,7237.935391,0.0,268.2023588634911,0.0,6.040215331680001
1,2.0,2313371844.0,0.0,7728.836525,0.0,0.0,0.0,0.0
2,3.0,405394385.0,0.0,5920.891827,0.0,0.0,0.0,0.0
3,4.0,306901596.0,0.0,5789.285657,0.0,0.0,0.0,0.0
4,5.0,202647353.0,0.0,5444.023768,0.0,0.0,0.0,0.0
5,6.0,613859974.0,0.0,6128.582891,0.0,0.0,0.0,0.0
6,7.0,302839258.0,0.0,5778.305926,0.0,0.0,0.0,0.0
7,8.0,406534164.0,0.0,5751.641141,0.0,0.0,0.0,0.0
8,9.0,410191657.0,0.0,5986.777912,0.0,0.0,0.0,0.0
9,10.0,301754665.0,0.0,5868.463197,0.0,0.0,0.0,0.0
10,11.0,207608391.0,0.0,5366.92145,0.0,0.0,0.0,0.0
11,12.0,808832902.0,0.0,6107.646565,0.0,0.0,0.0,0.0
12,13.0,606508649.0,0.0,6061.800677,0.0,0.0,0.0,0.0
13,14.0,507568083.0,0.0,5942.132841,0.0,0.0,0.0,0.0
14,15.0,403663544.0,0.0,5951.954619,0.0,0.0,0.0,0.0
15,16.0,321398953.0,0.0,5843.379348,0.0,0.0,0.0,0.0
16,17.0,379817932.0,0.0,6009.296373,0.0,0.0,0.0,0.0
17,18.0,208516475.0,0.0,5382.340298,0.0,0.0,0.0,0.0
18,19.0,802805140.0,0.0,6962.301874,0.0,0.0,0.0,0.0
19,20.0,205221828.0,0.0,5624.778071,0.0,0.0,0.0,0.0
20,21.0,407092767.0,0.0,6141.773064,0.0,0.0,0.0,0.0
21,22.0,112571942.0,0.0,5415.205832,0.0,0.0,0.0,0.0
22,23.0,702755765.0,0.0,6480.197404,0.0,0.0,0.0,0.0
23,24.0,303927539.0,0.0,5850.95878,0.0,0.0,0.0,0.0
24,25.0,303524580.0,0.0,5843.956766,0.0,0.0,0.0,0.0
25,26.0,407241662.0,0.0,6114.549186,0.0,0.0,0.0,0.0
26,27.0,402207792.0,0.0,5958.512385,0.0,0.0,0.0,0.0
27,28.0,301959828.0,0.0,5864.656362,0.0,0.0,0.0,0.0
28,29.0,502130535.0,0.0,6081.992036,0.0,0.0,0.0,0.0
29,30.0,507486756.0,0.0,6455.836051,0.0,0.0,0.0,0.0
30,31.0,1812403.0,0.0,5560.525771,0.0,0.0,0.0,0.0
31,32.0,402039704.0,0.0,5861.534633,0.0,0.0,0.0,0.0
32,33.0,447300999.0,0.0,6421.891353,0.0,0.0,0.0,0.0
33,34.0,201985991.0,0.0,5831.88996,0.0,0.0,0.0,0.0
34,35.0,303238839.0,0.0,6093.746316,0.0,0.0,0.0,0.0
35,36.0,318721771.0,0.0,5240.793308,0.0,0.0,0.0,0.0
36,37.0,1005334251.0,0.0,6769.265412,0.0,0.0,0.0,0.0
37,38.0,302147362.0,0.0,6188.009787,0.0,0.0,0.0,0.0
38,39.0,603350950.0,0.0,6209.257084,0.0,0.0,0.0,0.0
39,40.0,405603906.0,0.0,6088.78587,0.0,0.0,0.0,0.0
40,41.0,310276860.0,0.0,6199.052306,0.0,0.0,0.0,0.0
41,42.0,305238344.0,0.0,5859.624978,0.0,0.0,0.0,0.0
42,43.0,411054204.0,0.0,6218.906309,0.0,0.0,0.0,0.0
43,44.0,205456501.0,0.0,6063.38081,0.0,0.0,0.0,0.0
44,45.0,204786756.0,0.0,5693.245448,0.0,0.0,0.0,0.0
45,46.0,615523046.0,0.0,6208.268314,0.0,0.0,0.0,0.0
46,47.0,401815336.0,0.0,6155.869462,0.0,0.0,0.0,0.0
47,48.0,411527045.0,0.0,5790.032471,0.0,0.0,0.0,0.0
48,49.0,549573875.0,0.0,6380.371712,0.0,0.0,0.0,0.0
49,50.0,209651646.0,0.0,6081.381063,0.0,0.0,0.0,0.0
50,51.0,306833400.0,0.0,0.0,0.0,0.0,0.0,0.0
51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
