,Height,ConTime,Txs,TotalTime,NonConTime,Throughput,Overhead,Latency
0,1.0,2509109544.0,0.0,5837.680496,0.0,367.6803201520042,0.0,4.406001385470589
1,2.0,602070663.0,0.0,4190.584135,0.0,0.0,0.0,0.0
2,3.0,408861311.0,0.0,3658.965895,0.0,0.0,0.0,0.0
3,4.0,802594025.0,0.0,3878.54442,0.0,0.0,0.0,0.0
4,5.0,1007332507.0,0.0,4749.417114,0.0,0.0,0.0,0.0
5,6.0,213937510.0,0.0,3997.525581,0.0,0.0,0.0,0.0
6,7.0,216392442.0,0.0,3640.432906,0.0,0.0,0.0,0.0
7,8.0,520007582.0,0.0,4433.829869,0.0,0.0,0.0,0.0
8,9.0,111071980.0,0.0,3343.342147,0.0,0.0,0.0,0.0
9,10.0,805741233.0,0.0,4516.845305,0.0,0.0,0.0,0.0
10,11.0,348118873.0,0.0,4719.864088,0.0,0.0,0.0,0.0
11,12.0,1066300.0,0.0,3426.04587,0.0,0.0,0.0,0.0
12,13.0,101609731.0,0.0,3927.196025,0.0,0.0,0.0,0.0
13,14.0,304565615.0,0.0,3822.145502,0.0,0.0,0.0,0.0
14,15.0,602172044.0,0.0,3901.488038,0.0,0.0,0.0,0.0
15,16.0,806069468.0,0.0,4232.081114,0.0,0.0,0.0,0.0
16,17.0,803727403.0,0.0,4462.626171,0.0,0.0,0.0,0.0
17,18.0,302308256.0,0.0,3955.537273,0.0,0.0,0.0,0.0
18,19.0,506251759.0,0.0,4489.53208,0.0,0.0,0.0,0.0
19,20.0,509630965.0,0.0,4510.526001,0.0,0.0,0.0,0.0
20,21.0,103059961.0,0.0,4056.846249,0.0,0.0,0.0,0.0
21,22.0,194264917.0,0.0,4473.678787,0.0,0.0,0.0,0.0
22,23.0,16082928.0,0.0,3666.783599,0.0,0.0,0.0,0.0
23,24.0,209591044.0,0.0,3956.746675,0.0,0.0,0.0,0.0
24,25.0,411476371.0,0.0,3963.820223,0.0,0.0,0.0,0.0
25,26.0,504553545.0,0.0,4171.147792,0.0,0.0,0.0,0.0
26,27.0,206366725.0,0.0,3989.847906,0.0,0.0,0.0,0.0
27,28.0,608260471.0,0.0,4774.330838,0.0,0.0,0.0,0.0
28,29.0,601947214.0,0.0,5214.887115,0.0,0.0,0.0,0.0
29,30.0,404108158.0,0.0,4525.770247,0.0,0.0,0.0,0.0
30,31.0,2714131.0,0.0,3452.067539,0.0,0.0,0.0,0.0
31,32.0,908973616.0,0.0,4604.007449,0.0,0.0,0.0,0.0
32,33.0,368237300.0,0.0,2520.921766,0.0,0.0,0.0,0.0
33,34.0,2205289953.0,0.0,6079.193112,0.0,0.0,0.0,0.0
34,35.0,304829574.0,0.0,4034.368435,0.0,0.0,0.0,0.0
35,36.0,402672772.0,0.0,4514.563944,0.0,0.0,0.0,0.0
36,37.0,104108670.0,0.0,4056.318572,0.0,0.0,0.0,0.0
37,38.0,202733630.0,0.0,4239.087959,0.0,0.0,0.0,0.0
38,39.0,709414293.0,0.0,4549.874711,0.0,0.0,0.0,0.0
39,40.0,401812459.0,0.0,4275.702602,0.0,0.0,0.0,0.0
40,41.0,304152903.0,0.0,3796.708319,0.0,0.0,0.0,0.0
41,42.0,606224669.0,0.0,4334.207097,0.0,0.0,0.0,0.0
42,43.0,405208524.0,0.0,4547.542372,0.0,0.0,0.0,0.0
43,44.0,220557431.0,0.0,4679.570365,0.0,0.0,0.0,0.0
44,45.0,4524450.0,0.0,3869.583445,0.0,0.0,0.0,0.0
45,46.0,203914295.0,0.0,3966.542022,0.0,0.0,0.0,0.0
46,47.0,405395950.0,0.0,4243.797804,0.0,0.0,0.0,0.0
47,48.0,308356369.0,0.0,4426.557415,0.0,0.0,0.0,0.0
48,49.0,208108991.0,0.0,3921.706803,0.0,0.0,0.0,0.0
49,50.0,501924201.0,0.0,4226.993157,0.0,0.0,0.0,0.0
50,51.0,606236256.0,0.0,4249.385568,0.0,0.0,0.0,0.0
51,52.0,616320890.0,0.0,4586.179826,0.0,0.0,0.0,0.0
52,53.0,304649370.0,0.0,4362.566508,0.0,0.0,0.0,0.0
53,54.0,104900456.0,0.0,3945.586229,0.0,0.0,0.0,0.0
54,55.0,390980877.0,0.0,4987.281175,0.0,0.0,0.0,0.0
55,56.0,4477292.0,0.0,4190.874496,0.0,0.0,0.0,0.0
56,57.0,508460653.0,0.0,4896.952554,0.0,0.0,0.0,0.0
57,58.0,204572432.0,0.0,3916.366048,0.0,0.0,0.0,0.0
58,59.0,809790348.0,0.0,4444.155242,0.0,0.0,0.0,0.0
59,60.0,703826926.0,0.0,4544.222808,0.0,0.0,0.0,0.0
60,61.0,201332229.0,0.0,4740.225185,0.0,0.0,0.0,0.0
61,62.0,305936432.0,0.0,5104.171947,0.0,0.0,0.0,0.0
62,63.0,613758703.0,0.0,5163.522367,0.0,0.0,0.0,0.0
63,64.0,1505630957.0,0.0,7042.198311,0.0,0.0,0.0,0.0
64,65.0,3489494.0,0.0,5303.446302,0.0,0.0,0.0,0.0
65,66.0,319009348.0,0.0,3267.851863,0.0,0.0,0.0,0.0
66,67.0,3013592410.0,0.0,8084.221909,0.0,0.0,0.0,0.0
67,68.0,908524106.0,0.0,5951.501525,0.0,0.0,0.0,0.0
68,69.0,405350412.0,0.0,0.0,0.0,0.0,0.0,0.0
69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
