,Height,ConTime,Txs,TotalTime,NonConTime,Throughput,Overhead,Latency
0,1.0,506201236.0,0.0,2076.514375,0.0,451.2380426817833,0.0,2.703672750527273
1,2.0,301433019.0,0.0,2003.282911,0.0,0.0,0.0,0.0
2,3.0,127355910.0,0.0,3669.49283,0.0,0.0,0.0,0.0
3,4.0,1333162.0,0.0,1283.177359,0.0,0.0,0.0,0.0
4,5.0,702426165.0,0.0,2294.278463,0.0,0.0,0.0,0.0
5,6.0,201323085.0,0.0,1529.370845,0.0,0.0,0.0,0.0
6,7.0,2211410337.0,0.0,3710.002712,0.0,0.0,0.0,0.0
7,8.0,301477661.0,0.0,1712.658825,0.0,0.0,0.0,0.0
8,9.0,2162634363.0,0.0,2936.704104,0.0,0.0,0.0,0.0
9,10.0,905986121.0,0.0,2450.981535,0.0,0.0,0.0,0.0
10,11.0,401920729.0,0.0,1819.099104,0.0,0.0,0.0,0.0
11,12.0,2206117088.0,0.0,3629.389362,0.0,0.0,0.0,0.0
12,13.0,2209540991.0,0.0,3730.746508,0.0,0.0,0.0,0.0
13,14.0,204531744.0,0.0,1333.371793,0.0,0.0,0.0,0.0
14,15.0,2484515985.0,0.0,3467.763477,0.0,0.0,0.0,0.0
15,16.0,902558567.0,0.0,2466.199624,0.0,0.0,0.0,0.0
16,17.0,114908324.0,0.0,1157.285136,0.0,0.0,0.0,0.0
17,18.0,2822262783.0,0.0,3983.608198,0.0,0.0,0.0,0.0
18,19.0,507856376.0,0.0,1902.096979,0.0,0.0,0.0,0.0
19,20.0,2309399487.0,0.0,3817.113832,0.0,0.0,0.0,0.0
20,21.0,2045884654.0,0.0,3001.395264,0.0,0.0,0.0,0.0
21,22.0,1003039495.0,0.0,2602.519411,0.0,0.0,0.0,0.0
22,23.0,202594422.0,0.0,1650.617667,0.0,0.0,0.0,0.0
23,24.0,2206271640.0,0.0,3589.464382,0.0,0.0,0.0,0.0
24,25.0,2205911663.0,0.0,3799.076033,0.0,0.0,0.0,0.0
25,26.0,202493277.0,0.0,1854.897106,0.0,0.0,0.0,0.0
26,27.0,1933429441.0,0.0,2870.23901,0.0,0.0,0.0,0.0
27,28.0,905207154.0,0.0,2323.172442,0.0,0.0,0.0,0.0
28,29.0,2313671827.0,0.0,3957.011098,0.0,0.0,0.0,0.0
29,30.0,102359122.0,0.0,1364.707781,0.0,0.0,0.0,0.0
30,31.0,702424377.0,0.0,2238.963187,0.0,0.0,0.0,0.0
31,32.0,206998378.0,0.0,1728.237634,0.0,0.0,0.0,0.0
32,33.0,439807373.0,0.0,1723.283202,0.0,0.0,0.0,0.0
33,34.0,605585707.0,0.0,1887.02634,0.0,0.0,0.0,0.0
34,35.0,502020442.0,0.0,1775.111317,0.0,0.0,0.0,0.0
35,36.0,2606106396.0,0.0,4066.110564,0.0,0.0,0.0,0.0
36,37.0,2109481986.0,0.0,3551.408085,0.0,0.0,0.0,0.0
37,38.0,501940004.0,0.0,2039.123217,0.0,0.0,0.0,0.0
38,39.0,443870020.0,0.0,1723.930043,0.0,0.0,0.0,0.0
39,40.0,704736621.0,0.0,2099.983638,0.0,0.0,0.0,0.0
40,41.0,2110797353.0,0.0,3701.739227,0.0,0.0,0.0,0.0
41,42.0,401733016.0,0.0,1504.844949,0.0,0.0,0.0,0.0
42,43.0,2406423648.0,0.0,3698.140212,0.0,0.0,0.0,0.0
43,44.0,2306252075.0,0.0,3607.393101,0.0,0.0,0.0,0.0
44,45.0,2344937977.0,0.0,3024.811602,0.0,0.0,0.0,0.0
45,46.0,1109850356.0,0.0,2336.844394,0.0,0.0,0.0,0.0
46,47.0,2309393553.0,0.0,3288.726354,0.0,0.0,0.0,0.0
47,48.0,602184601.0,0.0,1994.274014,0.0,0.0,0.0,0.0
48,49.0,201858716.0,0.0,1736.521591,0.0,0.0,0.0,0.0
49,50.0,2005622924.0,0.0,3724.831235,0.0,0.0,0.0,0.0
50,51.0,487717538.0,0.0,4048.844642,0.0,0.0,0.0,0.0
51,52.0,1606846.0,0.0,940.093627,0.0,0.0,0.0,0.0
52,53.0,2712144767.0,0.0,4111.766761,0.0,0.0,0.0,0.0
53,54.0,2206536810.0,0.0,3671.111407,0.0,0.0,0.0,0.0
54,55.0,2409085996.0,0.0,4073.44668,0.0,0.0,0.0,0.0
55,56.0,201331453.0,0.0,1955.40471,0.0,0.0,0.0,0.0
56,57.0,130195774.0,0.0,1096.100434,0.0,0.0,0.0,0.0
57,58.0,903312193.0,0.0,2460.067527,0.0,0.0,0.0,0.0
58,59.0,2011826980.0,0.0,3567.466966,0.0,0.0,0.0,0.0
59,60.0,2105425085.0,0.0,3713.438494,0.0,0.0,0.0,0.0
60,61.0,410367209.0,0.0,1662.484823,0.0,0.0,0.0,0.0
61,62.0,2407909900.0,0.0,4066.059099,0.0,0.0,0.0,0.0
62,63.0,255419817.0,0.0,939.925155,0.0,0.0,0.0,0.0
63,64.0,1210532432.0,0.0,2405.404235,0.0,0.0,0.0,0.0
64,65.0,2409050800.0,0.0,3795.086127,0.0,0.0,0.0,0.0
65,66.0,2205994755.0,0.0,3790.793848,0.0,0.0,0.0,0.0
66,67.0,2207842028.0,0.0,3787.603874,0.0,0.0,0.0,0.0
67,68.0,301561267.0,0.0,1921.354727,0.0,0.0,0.0,0.0
68,69.0,243646700.0,0.0,1463.865779,0.0,0.0,0.0,0.0
69,70.0,602184106.0,0.0,1953.699381,0.0,0.0,0.0,0.0
70,71.0,2210481532.0,0.0,3504.687643,0.0,0.0,0.0,0.0
71,72.0,602117221.0,0.0,2283.907216,0.0,0.0,0.0,0.0
72,73.0,2008307422.0,0.0,3726.153948,0.0,0.0,0.0,0.0
73,74.0,1909593939.0,0.0,3373.755095,0.0,0.0,0.0,0.0
74,75.0,453557643.0,0.0,1618.898021,0.0,0.0,0.0,0.0
75,76.0,1108324031.0,0.0,2925.322423,0.0,0.0,0.0,0.0
76,77.0,510398454.0,0.0,1989.883576,0.0,0.0,0.0,0.0
77,78.0,505079954.0,0.0,1773.994811,0.0,0.0,0.0,0.0
78,79.0,2516038890.0,0.0,4027.485529,0.0,0.0,0.0,0.0
79,80.0,2111276784.0,0.0,3227.876957,0.0,0.0,0.0,0.0
80,81.0,2575845745.0,0.0,3743.619511,0.0,0.0,0.0,0.0
81,82.0,802610441.0,0.0,2544.175358,0.0,0.0,0.0,0.0
82,83.0,853160.0,0.0,1564.020331,0.0,0.0,0.0,0.0
83,84.0,509309665.0,0.0,2299.950727,0.0,0.0,0.0,0.0
84,85.0,201547091.0,0.0,1378.054717,0.0,0.0,0.0,0.0
85,86.0,2410021557.0,0.0,4031.159323,0.0,0.0,0.0,0.0
86,87.0,368418183.0,0.0,3953.0349,0.0,0.0,0.0,0.0
87,88.0,1328117.0,0.0,1714.767569,0.0,0.0,0.0,0.0
88,89.0,201673727.0,0.0,1839.138352,0.0,0.0,0.0,0.0
89,90.0,410457656.0,0.0,1953.938547,0.0,0.0,0.0,0.0
90,91.0,2306434187.0,0.0,4044.276243,0.0,0.0,0.0,0.0
91,92.0,1805431375.0,0.0,3412.946606,0.0,0.0,0.0,0.0
92,93.0,1938780808.0,0.0,2833.046238,0.0,0.0,0.0,0.0
93,94.0,1006481767.0,0.0,2282.409593,0.0,0.0,0.0,0.0
94,95.0,702548067.0,0.0,2274.709122,0.0,0.0,0.0,0.0
95,96.0,404752481.0,0.0,2134.777616,0.0,0.0,0.0,0.0
96,97.0,1904016708.0,0.0,3642.546224,0.0,0.0,0.0,0.0
97,98.0,2106541435.0,0.0,3590.830183,0.0,0.0,0.0,0.0
98,99.0,2262703412.0,0.0,5928.169884,0.0,0.0,0.0,0.0
99,100.0,21315919.0,0.0,1525.973399,0.0,0.0,0.0,0.0
100,101.0,2214039481.0,0.0,4182.502077,0.0,0.0,0.0,0.0
101,102.0,1719308224.0,0.0,4012.022633,0.0,0.0,0.0,0.0
102,103.0,3226184.0,0.0,1675.808729,0.0,0.0,0.0,0.0
103,104.0,501715359.0,0.0,2324.713226,0.0,0.0,0.0,0.0
104,105.0,472926858.0,0.0,1814.093771,0.0,0.0,0.0,0.0
105,106.0,704290007.0,0.0,2613.249242,0.0,0.0,0.0,0.0
106,107.0,304418099.0,0.0,1468.882344,0.0,0.0,0.0,0.0
107,108.0,2319956322.0,0.0,3827.38183,0.0,0.0,0.0,0.0
108,109.0,2110327432.0,0.0,3559.911919,0.0,0.0,0.0,0.0
109,110.0,206580359.0,0.0,1920.366757,0.0,0.0,0.0,0.0
110,111.0,157648806.0,0.0,0.0,0.0,0.0,0.0,0.0
111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
