,Height,ConTime,Txs,TotalTime,NonConTime,Throughput,Overhead,Latency
0,1.0,2114877454.0,0.0,6725.551612,0.0,269.46269975480163,0.0,5.269746058701754
1,2.0,505029777.0,0.0,5256.491274,0.0,0.0,0.0,0.0
2,3.0,301799331.0,0.0,5231.575469,0.0,0.0,0.0,0.0
3,4.0,207525683.0,0.0,5021.086446,0.0,0.0,0.0,0.0
4,5.0,252977688.0,0.0,5357.016568,0.0,0.0,0.0,0.0
5,6.0,2804661.0,0.0,4603.724043,0.0,0.0,0.0,0.0
6,7.0,407998960.0,0.0,5282.266098,0.0,0.0,0.0,0.0
7,8.0,202985917.0,0.0,5125.741912,0.0,0.0,0.0,0.0
8,9.0,104784290.0,0.0,4673.89827,0.0,0.0,0.0,0.0
9,10.0,611239502.0,0.0,5143.902396,0.0,0.0,0.0,0.0
10,11.0,604439212.0,0.0,5181.301463,0.0,0.0,0.0,0.0
11,12.0,402523413.0,0.0,5466.996796,0.0,0.0,0.0,0.0
12,13.0,302090204.0,0.0,5696.703096,0.0,0.0,0.0,0.0
13,14.0,9355033.0,0.0,4579.942704,0.0,0.0,0.0,0.0
14,15.0,232555285.0,0.0,5300.21257,0.0,0.0,0.0,0.0
15,16.0,101898093.0,0.0,4773.120997,0.0,0.0,0.0,0.0
16,17.0,605054157.0,0.0,5361.785825,0.0,0.0,0.0,0.0
17,18.0,402912521.0,0.0,5475.999718,0.0,0.0,0.0,0.0
18,19.0,108851046.0,0.0,4632.528466,0.0,0.0,0.0,0.0
19,20.0,806745190.0,0.0,5524.61994,0.0,0.0,0.0,0.0
20,21.0,301363034.0,0.0,6605.774377,0.0,0.0,0.0,0.0
21,22.0,9799315.0,0.0,4584.529444,0.0,0.0,0.0,0.0
22,23.0,5325209.0,0.0,4908.895466,0.0,0.0,0.0,0.0
23,24.0,118683314.0,0.0,4969.929142,0.0,0.0,0.0,0.0
24,25.0,301915646.0,0.0,4989.144451,0.0,0.0,0.0,0.0
25,26.0,608108344.0,0.0,5402.009124,0.0,0.0,0.0,0.0
26,27.0,214917912.0,0.0,5239.352299,0.0,0.0,0.0,0.0
27,28.0,402267685.0,0.0,4949.239398,0.0,0.0,0.0,0.0
28,29.0,602925442.0,0.0,5687.692222,0.0,0.0,0.0,0.0
29,30.0,105250092.0,0.0,4917.82833,0.0,0.0,0.0,0.0
30,31.0,507909755.0,0.0,5187.050712,0.0,0.0,0.0,0.0
31,32.0,520669481.0,0.0,5196.000841,0.0,0.0,0.0,0.0
32,33.0,757930626.0,0.0,5662.581618,0.0,0.0,0.0,0.0
33,34.0,110080316.0,0.0,5006.457043,0.0,0.0,0.0,0.0
34,35.0,401976019.0,0.0,5259.482837,0.0,0.0,0.0,0.0
35,36.0,401972995.0,0.0,5432.668376,0.0,0.0,0.0,0.0
36,37.0,279346574.0,0.0,3692.108593,0.0,0.0,0.0,0.0
37,38.0,1906815160.0,0.0,6829.507557,0.0,0.0,0.0,0.0
38,39.0,404407008.0,0.0,5239.819243,0.0,0.0,0.0,0.0
39,40.0,409309877.0,0.0,5365.552937,0.0,0.0,0.0,0.0
40,41.0,312698104.0,0.0,5175.403546,0.0,0.0,0.0,0.0
41,42.0,401882291.0,0.0,5436.39403,0.0,0.0,0.0,0.0
42,43.0,301788376.0,0.0,5696.062049,0.0,0.0,0.0,0.0
43,44.0,305835055.0,0.0,5435.528554,0.0,0.0,0.0,0.0
44,45.0,105765925.0,0.0,5025.250855,0.0,0.0,0.0,0.0
45,46.0,402913561.0,0.0,5092.189441,0.0,0.0,0.0,0.0
46,47.0,516076548.0,0.0,5795.035311,0.0,0.0,0.0,0.0
47,48.0,105937194.0,0.0,4737.173514,0.0,0.0,0.0,0.0
48,49.0,602783243.0,0.0,5642.196214,0.0,0.0,0.0,0.0
49,50.0,114891417.0,0.0,4993.696824,0.0,0.0,0.0,0.0
50,51.0,602419228.0,0.0,5415.013372,0.0,0.0,0.0,0.0
51,52.0,503305449.0,0.0,5586.026398,0.0,0.0,0.0,0.0
52,53.0,246869307.0,0.0,4067.258646,0.0,0.0,0.0,0.0
53,54.0,1521037865.0,0.0,6552.645931,0.0,0.0,0.0,0.0
54,55.0,406606345.0,0.0,5547.810387,0.0,0.0,0.0,0.0
55,56.0,114889325.0,0.0,5265.738161,0.0,0.0,0.0,0.0
56,57.0,206189160.0,0.0,5372.01244,0.0,0.0,0.0,0.0
57,58.0,102319296.0,0.0,0.0,0.0,0.0,0.0,0.0
58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
