,Height,ConTime,Txs,TotalTime,NonConTime,Throughput,Overhead,Latency
0,1.0,1112826478.0,0.0,4820.71424,0.0,544.5134916827527,0.0,2.97513289339
1,2.0,1404441.0,0.0,1872.708022,0.0,0.0,0.0,0.0
2,3.0,1907866199.0,0.0,3444.971632,0.0,0.0,0.0,0.0
3,4.0,2310918135.0,0.0,4421.727108,0.0,0.0,0.0,0.0
4,5.0,401827575.0,0.0,2678.686955,0.0,0.0,0.0,0.0
5,6.0,1504700841.0,0.0,3291.094949,0.0,0.0,0.0,0.0
6,7.0,2027998916.0,0.0,3277.450946,0.0,0.0,0.0,0.0
7,8.0,1105872964.0,0.0,2792.735499,0.0,0.0,0.0,0.0
8,9.0,2107349620.0,0.0,3827.748783,0.0,0.0,0.0,0.0
9,10.0,2009439032.0,0.0,3881.468519,0.0,0.0,0.0,0.0
10,11.0,607125675.0,0.0,2476.156068,0.0,0.0,0.0,0.0
11,12.0,2005332956.0,0.0,4199.087313,0.0,0.0,0.0,0.0
12,13.0,141947097.0,0.0,3885.911005,0.0,0.0,0.0,0.0
13,14.0,1646889.0,0.0,2178.851815,0.0,0.0,0.0,0.0
14,15.0,211984699.0,0.0,1738.189162,0.0,0.0,0.0,0.0
15,16.0,2308179857.0,0.0,4172.787272,0.0,0.0,0.0,0.0
16,17.0,712984686.0,0.0,3096.695429,0.0,0.0,0.0,0.0
17,18.0,112024412.0,0.0,2051.029001,0.0,0.0,0.0,0.0
18,19.0,410412027.0,0.0,4198.73274,0.0,0.0,0.0,0.0
19,20.0,1473905.0,0.0,2093.577283,0.0,0.0,0.0,0.0
20,21.0,401705544.0,0.0,2252.793023,0.0,0.0,0.0,0.0
21,22.0,1905242822.0,0.0,3619.143917,0.0,0.0,0.0,0.0
22,23.0,805939812.0,0.0,2485.270037,0.0,0.0,0.0,0.0
23,24.0,2107281743.0,0.0,4260.407448,0.0,0.0,0.0,0.0
24,25.0,260828126.0,0.0,1421.498236,0.0,0.0,0.0,0.0
25,26.0,1303438124.0,0.0,3726.936219,0.0,0.0,0.0,0.0
26,27.0,1672534.0,0.0,1956.652896,0.0,0.0,0.0,0.0
27,28.0,602139503.0,0.0,2290.854171,0.0,0.0,0.0,0.0
28,29.0,2108046481.0,0.0,4458.196834,0.0,0.0,0.0,0.0
29,30.0,106094687.0,0.0,1884.224803,0.0,0.0,0.0,0.0
30,31.0,2100353881.0,0.0,3773.112968,0.0,0.0,0.0,0.0
31,32.0,707765239.0,0.0,2291.670609,0.0,0.0,0.0,0.0
32,33.0,902776567.0,0.0,2494.583463,0.0,0.0,0.0,0.0
33,34.0,2313628608.0,0.0,3975.488799,0.0,0.0,0.0,0.0
34,35.0,706599449.0,0.0,2556.476048,0.0,0.0,0.0,0.0
35,36.0,301580907.0,0.0,2073.73918,0.0,0.0,0.0,0.0
36,37.0,186495133.0,0.0,1059.833349,0.0,0.0,0.0,0.0
37,38.0,1206932815.0,0.0,2899.968321,0.0,0.0,0.0,0.0
38,39.0,2105500825.0,0.0,4306.178692,0.0,0.0,0.0,0.0
39,40.0,401804249.0,0.0,2371.774324,0.0,0.0,0.0,0.0
40,41.0,410176798.0,0.0,2646.930217,0.0,0.0,0.0,0.0
41,42.0,207633761.0,0.0,2237.899828,0.0,0.0,0.0,0.0
42,43.0,478193838.0,0.0,1577.643727,0.0,0.0,0.0,0.0
43,44.0,1415869711.0,0.0,3296.723976,0.0,0.0,0.0,0.0
44,45.0,1905116049.0,0.0,4025.26975,0.0,0.0,0.0,0.0
45,46.0,303189822.0,0.0,2244.695385,0.0,0.0,0.0,0.0
46,47.0,505030485.0,0.0,2754.707667,0.0,0.0,0.0,0.0
47,48.0,201426308.0,0.0,2344.866609,0.0,0.0,0.0,0.0
48,49.0,406164779.0,0.0,1702.550306,0.0,0.0,0.0,0.0
49,50.0,1109947208.0,0.0,3454.633391,0.0,0.0,0.0,0.0
50,51.0,201336438.0,0.0,1990.003274,0.0,0.0,0.0,0.0
51,52.0,704371042.0,0.0,2588.599404,0.0,0.0,0.0,0.0
52,53.0,1804993230.0,0.0,4080.475481,0.0,0.0,0.0,0.0
53,54.0,307803377.0,0.0,2501.641889,0.0,0.0,0.0,0.0
54,55.0,1745248373.0,0.0,3026.335714,0.0,0.0,0.0,0.0
55,56.0,1206958048.0,0.0,3182.121552,0.0,0.0,0.0,0.0
56,57.0,1810187084.0,0.0,4372.934061,0.0,0.0,0.0,0.0
57,58.0,306145705.0,0.0,2196.303893,0.0,0.0,0.0,0.0
58,59.0,502765249.0,0.0,2379.893225,0.0,0.0,0.0,0.0
59,60.0,606349412.0,0.0,2973.173543,0.0,0.0,0.0,0.0
60,61.0,181120438.0,0.0,1726.534437,0.0,0.0,0.0,0.0
61,62.0,802429747.0,0.0,2731.2308,0.0,0.0,0.0,0.0
62,63.0,602170922.0,0.0,2862.732529,0.0,0.0,0.0,0.0
63,64.0,301498990.0,0.0,2251.180977,0.0,0.0,0.0,0.0
64,65.0,602077545.0,0.0,2771.390612,0.0,0.0,0.0,0.0
65,66.0,401854438.0,0.0,2649.213027,0.0,0.0,0.0,0.0
66,67.0,1759356618.0,0.0,5501.010096,0.0,0.0,0.0,0.0
67,68.0,1547589.0,0.0,2037.269851,0.0,0.0,0.0,0.0
68,69.0,406198569.0,0.0,2234.279951,0.0,0.0,0.0,0.0
69,70.0,2007914683.0,0.0,4240.443592,0.0,0.0,0.0,0.0
70,71.0,101244205.0,0.0,2097.347989,0.0,0.0,0.0,0.0
71,72.0,602304178.0,0.0,2458.244158,0.0,0.0,0.0,0.0
72,73.0,2216585223.0,0.0,4311.551653,0.0,0.0,0.0,0.0
73,74.0,503392051.0,0.0,3590.244635,0.0,0.0,0.0,0.0
74,75.0,1842584.0,0.0,2689.506333,0.0,0.0,0.0,0.0
75,76.0,1302969316.0,0.0,3698.090924,0.0,0.0,0.0,0.0
76,77.0,616587652.0,0.0,2739.008225,0.0,0.0,0.0,0.0
77,78.0,809756533.0,0.0,3448.787978,0.0,0.0,0.0,0.0
78,79.0,149959837.0,0.0,1670.319792,0.0,0.0,0.0,0.0
79,80.0,1806915447.0,0.0,4139.266086,0.0,0.0,0.0,0.0
80,81.0,405114948.0,0.0,3172.532805,0.0,0.0,0.0,0.0
81,82.0,2207545.0,0.0,2328.940033,0.0,0.0,0.0,0.0
82,83.0,1703561087.0,0.0,3790.687613,0.0,0.0,0.0,0.0
83,84.0,1512928662.0,0.0,3890.50259,0.0,0.0,0.0,0.0
84,85.0,1492027728.0,0.0,2962.740013,0.0,0.0,0.0,0.0
85,86.0,505451061.0,0.0,2691.855078,0.0,0.0,0.0,0.0
86,87.0,205346157.0,0.0,2491.531078,0.0,0.0,0.0,0.0
87,88.0,1604460689.0,0.0,3376.051666,0.0,0.0,0.0,0.0
88,89.0,702559930.0,0.0,2929.181546,0.0,0.0,0.0,0.0
89,90.0,1303481904.0,0.0,3679.585258,0.0,0.0,0.0,0.0
90,91.0,157830398.0,0.0,3924.561429,0.0,0.0,0.0,0.0
91,92.0,1592150.0,0.0,1988.072906,0.0,0.0,0.0,0.0
92,93.0,2007546661.0,0.0,4265.025595,0.0,0.0,0.0,0.0
93,94.0,1604581145.0,0.0,3955.576132,0.0,0.0,0.0,0.0
94,95.0,201995684.0,0.0,2243.461093,0.0,0.0,0.0,0.0
95,96.0,1406562739.0,0.0,3586.402385,0.0,0.0,0.0,0.0
96,97.0,599152854.0,0.0,2094.405815,0.0,0.0,0.0,0.0
97,98.0,1103258323.0,0.0,2923.085715,0.0,0.0,0.0,0.0
98,99.0,802600213.0,0.0,2915.461243,0.0,0.0,0.0,0.0
99,100.0,407459643.0,0.0,2319.445731,0.0,0.0,0.0,0.0
100,101.0,1904995358.0,0.0,0.0,0.0,0.0,0.0,0.0
101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
