,Height,ConTime,Txs,TotalTime,NonConTime,Throughput,Overhead,Latency
0,1.0,2415754615.0,0.0,4624.503296,0.0,367.37942767652027,0.0,4.409610005235295
1,2.0,1646544592.0,0.0,4850.835539,0.0,0.0,0.0,0.0
2,3.0,905231269.0,0.0,4325.206774,0.0,0.0,0.0,0.0
3,4.0,608023065.0,0.0,4396.063396,0.0,0.0,0.0,0.0
4,5.0,303945915.0,0.0,4076.247388,0.0,0.0,0.0,0.0
5,6.0,102041027.0,0.0,3714.388319,0.0,0.0,0.0,0.0
6,7.0,402160171.0,0.0,4133.013168,0.0,0.0,0.0,0.0
7,8.0,203680259.0,0.0,4003.015412,0.0,0.0,0.0,0.0
8,9.0,301618499.0,0.0,4046.024329,0.0,0.0,0.0,0.0
9,10.0,201435130.0,0.0,3799.369978,0.0,0.0,0.0,0.0
10,11.0,511896100.0,0.0,4195.925955,0.0,0.0,0.0,0.0
11,12.0,303953446.0,0.0,5133.939205,0.0,0.0,0.0,0.0
12,13.0,3473731.0,0.0,3144.89522,0.0,0.0,0.0,0.0
13,14.0,2881564.0,0.0,3378.16427,0.0,0.0,0.0,0.0
14,15.0,902923020.0,0.0,4601.007587,0.0,0.0,0.0,0.0
15,16.0,301657323.0,0.0,3778.913603,0.0,0.0,0.0,0.0
16,17.0,806112076.0,0.0,4684.894311,0.0,0.0,0.0,0.0
17,18.0,102822697.0,0.0,4076.139975,0.0,0.0,0.0,0.0
18,19.0,101210466.0,0.0,4273.36046,0.0,0.0,0.0,0.0
19,20.0,312670819.0,0.0,4361.722269,0.0,0.0,0.0,0.0
20,21.0,102713168.0,0.0,3576.902431,0.0,0.0,0.0,0.0
21,22.0,703841429.0,0.0,4458.202518,0.0,0.0,0.0,0.0
22,23.0,332120238.0,0.0,5132.859025,0.0,0.0,0.0,0.0
23,24.0,1108729.0,0.0,3408.824711,0.0,0.0,0.0,0.0
24,25.0,3042326.0,0.0,3700.008393,0.0,0.0,0.0,0.0
25,26.0,316422608.0,0.0,4170.300217,0.0,0.0,0.0,0.0
26,27.0,2862004.0,0.0,3644.393176,0.0,0.0,0.0,0.0
27,28.0,802696576.0,0.0,5007.770915,0.0,0.0,0.0,0.0
28,29.0,501996861.0,0.0,5018.811705,0.0,0.0,0.0,0.0
29,30.0,502948404.0,0.0,3945.742061,0.0,0.0,0.0,0.0
30,31.0,811352376.0,0.0,4707.723078,0.0,0.0,0.0,0.0
31,32.0,305418407.0,0.0,4244.639431,0.0,0.0,0.0,0.0
32,33.0,103000429.0,0.0,4210.162335,0.0,0.0,0.0,0.0
33,34.0,264235198.0,0.0,1614.605099,0.0,0.0,0.0,0.0
34,35.0,2911637092.0,0.0,6837.487374,0.0,0.0,0.0,0.0
35,36.0,207385485.0,0.0,4030.52511,0.0,0.0,0.0,0.0
36,37.0,301801516.0,0.0,4084.056073,0.0,0.0,0.0,0.0
37,38.0,502082474.0,0.0,4959.654675,0.0,0.0,0.0,0.0
38,39.0,203536407.0,0.0,3971.407152,0.0,0.0,0.0,0.0
39,40.0,510892062.0,0.0,4566.313905,0.0,0.0,0.0,0.0
40,41.0,136570090.0,0.0,3557.676648,0.0,0.0,0.0,0.0
41,42.0,704578586.0,0.0,4731.315745,0.0,0.0,0.0,0.0
42,43.0,104298000.0,0.0,3995.600682,0.0,0.0,0.0,0.0
43,44.0,402179371.0,0.0,4460.824075,0.0,0.0,0.0,0.0
44,45.0,250926905.0,0.0,4887.388098,0.0,0.0,0.0,0.0
45,46.0,1152552.0,0.0,3959.6507,0.0,0.0,0.0,0.0
46,47.0,3049592.0,0.0,3921.862985,0.0,0.0,0.0,0.0
47,48.0,104811933.0,0.0,4154.412117,0.0,0.0,0.0,0.0
48,49.0,204589014.0,0.0,3867.011096,0.0,0.0,0.0,0.0
49,50.0,602193188.0,0.0,4501.729202,0.0,0.0,0.0,0.0
50,51.0,449212933.0,0.0,3936.912951,0.0,0.0,0.0,0.0
51,52.0,702881336.0,0.0,4727.756142,0.0,0.0,0.0,0.0
52,53.0,206405411.0,0.0,3978.389664,0.0,0.0,0.0,0.0
53,54.0,502027275.0,0.0,4620.999802,0.0,0.0,0.0,0.0
54,55.0,104778317.0,0.0,4146.69615,0.0,0.0,0.0,0.0
55,56.0,260391795.0,0.0,3350.442072,0.0,0.0,0.0,0.0
56,57.0,1913653315.0,0.0,6355.270746,0.0,0.0,0.0,0.0
57,58.0,104583240.0,0.0,4105.212064,0.0,0.0,0.0,0.0
58,59.0,504326004.0,0.0,4317.369356,0.0,0.0,0.0,0.0
59,60.0,532494184.0,0.0,4413.425903,0.0,0.0,0.0,0.0
60,61.0,213606618.0,0.0,4516.262406,0.0,0.0,0.0,0.0
61,62.0,508072354.0,0.0,5393.404595,0.0,0.0,0.0,0.0
62,63.0,508927243.0,0.0,5330.619218,0.0,0.0,0.0,0.0
63,64.0,1203240087.0,0.0,5143.260993,0.0,0.0,0.0,0.0
64,65.0,1715049581.0,0.0,5958.345688,0.0,0.0,0.0,0.0
65,66.0,1320711150.0,0.0,6665.207813,0.0,0.0,0.0,0.0
66,67.0,603707539.0,0.0,4505.098521,0.0,0.0,0.0,0.0
67,68.0,2010966758.0,0.0,7463.315086,0.0,0.0,0.0,0.0
68,69.0,1284340.0,0.0,0.0,0.0,0.0,0.0,0.0
69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
