,Height,ConTime,Txs,TotalTime,NonConTime,Throughput,Overhead,Latency
0,1.0,1017291690.0,0.0,3603.082182,0.0,366.53726780047833,0.0,3.328447356311111
1,2.0,306203186.0,0.0,3103.809081,0.0,0.0,0.0,0.0
2,3.0,306405090.0,0.0,3048.503254,0.0,0.0,0.0,0.0
3,4.0,401937632.0,0.0,2949.399753,0.0,0.0,0.0,0.0
4,5.0,241919813.0,0.0,2200.152498,0.0,0.0,0.0,0.0
5,6.0,1115592484.0,0.0,3294.404722,0.0,0.0,0.0,0.0
6,7.0,1012164753.0,0.0,3815.810493,0.0,0.0,0.0,0.0
7,8.0,104384904.0,0.0,2841.884873,0.0,0.0,0.0,0.0
8,9.0,406445285.0,0.0,2969.057456,0.0,0.0,0.0,0.0
9,10.0,603362974.0,0.0,3622.621468,0.0,0.0,0.0,0.0
10,11.0,103623495.0,0.0,2944.178746,0.0,0.0,0.0,0.0
11,12.0,304383156.0,0.0,2944.51148,0.0,0.0,0.0,0.0
12,13.0,201332766.0,0.0,2734.606208,0.0,0.0,0.0,0.0
13,14.0,802619538.0,0.0,3448.019007,0.0,0.0,0.0,0.0
14,15.0,301571516.0,0.0,3209.290916,0.0,0.0,0.0,0.0
15,16.0,231414006.0,0.0,1851.01648,0.0,0.0,0.0,0.0
16,17.0,1412975494.0,0.0,3711.640603,0.0,0.0,0.0,0.0
17,18.0,825096267.0,0.0,3432.886571,0.0,0.0,0.0,0.0
18,19.0,507950898.0,0.0,3104.127547,0.0,0.0,0.0,0.0
19,20.0,304268883.0,0.0,3145.893538,0.0,0.0,0.0,0.0
20,21.0,402597797.0,0.0,3021.648022,0.0,0.0,0.0,0.0
21,22.0,403886073.0,0.0,3353.465526,0.0,0.0,0.0,0.0
22,23.0,205639651.0,0.0,2821.149303,0.0,0.0,0.0,0.0
23,24.0,303679409.0,0.0,2804.112445,0.0,0.0,0.0,0.0
24,25.0,607043392.0,0.0,3434.201002,0.0,0.0,0.0,0.0
25,26.0,202278379.0,0.0,3241.408695,0.0,0.0,0.0,0.0
26,27.0,531464402.0,0.0,2222.098456,0.0,0.0,0.0,0.0
27,28.0,1407458106.0,0.0,3745.371529,0.0,0.0,0.0,0.0
28,29.0,802545831.0,0.0,3926.993608,0.0,0.0,0.0,0.0
29,30.0,2019393.0,0.0,2783.786687,0.0,0.0,0.0,0.0
30,31.0,502152894.0,0.0,3262.59598,0.0,0.0,0.0,0.0
31,32.0,302946087.0,0.0,3217.965765,0.0,0.0,0.0,0.0
32,33.0,315632027.0,0.0,3283.89177,0.0,0.0,0.0,0.0
33,34.0,102039052.0,0.0,2884.821248,0.0,0.0,0.0,0.0
34,35.0,210894157.0,0.0,2999.91455,0.0,0.0,0.0,0.0
35,36.0,602740817.0,0.0,3266.997421,0.0,0.0,0.0,0.0
36,37.0,319950035.0,0.0,4024.683678,0.0,0.0,0.0,0.0
37,38.0,231108067.0,0.0,4956.81035,0.0,0.0,0.0,0.0
38,39.0,13131495.0,0.0,3161.495896,0.0,0.0,0.0,0.0
39,40.0,17140373.0,0.0,2710.033654,0.0,0.0,0.0,0.0
40,41.0,1981473.0,0.0,2948.360705,0.0,0.0,0.0,0.0
41,42.0,304204329.0,0.0,3385.127442,0.0,0.0,0.0,0.0
42,43.0,139775206.0,0.0,3110.001849,0.0,0.0,0.0,0.0
43,44.0,2070268.0,0.0,2920.581618,0.0,0.0,0.0,0.0
44,45.0,434882207.0,0.0,3668.939878,0.0,0.0,0.0,0.0
45,46.0,29484259.0,0.0,2910.407881,0.0,0.0,0.0,0.0
46,47.0,235522211.0,0.0,3152.744802,0.0,0.0,0.0,0.0
47,48.0,310661060.0,0.0,3517.79857,0.0,0.0,0.0,0.0
48,49.0,172041610.0,0.0,6340.9041,0.0,0.0,0.0,0.0
49,50.0,12086832.0,0.0,821.986978,0.0,0.0,0.0,0.0
50,51.0,414903850.0,0.0,2849.630382,0.0,0.0,0.0,0.0
51,52.0,246622234.0,0.0,3405.327958,0.0,0.0,0.0,0.0
52,53.0,122137430.0,0.0,3124.906066,0.0,0.0,0.0,0.0
53,54.0,107494798.0,0.0,3251.223567,0.0,0.0,0.0,0.0
54,55.0,111294828.0,0.0,3179.690421,0.0,0.0,0.0,0.0
55,56.0,28633448.0,0.0,3379.490938,0.0,0.0,0.0,0.0
56,57.0,12341134.0,0.0,3621.464792,0.0,0.0,0.0,0.0
57,58.0,37108392.0,0.0,2559.474766,0.0,0.0,0.0,0.0
58,59.0,191402851.0,0.0,3048.785358,0.0,0.0,0.0,0.0
59,60.0,1065558172.0,0.0,2548.808918,0.0,0.0,0.0,0.0
60,61.0,131231414.0,0.0,3960.106383,0.0,0.0,0.0,0.0
61,62.0,101638930.0,0.0,3483.924714,0.0,0.0,0.0,0.0
62,63.0,2918241.0,0.0,3097.723561,0.0,0.0,0.0,0.0
63,64.0,317605925.0,0.0,3088.538098,0.0,0.0,0.0,0.0
64,65.0,350521785.0,0.0,3222.277714,0.0,0.0,0.0,0.0
65,66.0,705114102.0,0.0,2780.976199,0.0,0.0,0.0,0.0
66,67.0,130938645.0,0.0,3987.648118,0.0,0.0,0.0,0.0
67,68.0,270365173.0,0.0,3019.607696,0.0,0.0,0.0,0.0
68,69.0,605192093.0,0.0,2970.081229,0.0,0.0,0.0,0.0
69,70.0,206606519.0,0.0,3645.508743,0.0,0.0,0.0,0.0
70,71.0,1325014831.0,0.0,2255.085291,0.0,0.0,0.0,0.0
71,72.0,281168356.0,0.0,4133.907815,0.0,0.0,0.0,0.0
72,73.0,309118178.0,0.0,3357.747237,0.0,0.0,0.0,0.0
73,74.0,103306130.0,0.0,3342.97799,0.0,0.0,0.0,0.0
74,75.0,122246673.0,0.0,3814.833691,0.0,0.0,0.0,0.0
75,76.0,561092342.0,0.0,3187.597862,0.0,0.0,0.0,0.0
76,77.0,126403415.0,0.0,3928.593633,0.0,0.0,0.0,0.0
77,78.0,8657095.0,0.0,3684.955273,0.0,0.0,0.0,0.0
78,79.0,216026663.0,0.0,3083.212929,0.0,0.0,0.0,0.0
79,80.0,104740288.0,0.0,3721.266786,0.0,0.0,0.0,0.0
80,81.0,1160196040.0,0.0,2946.17916,0.0,0.0,0.0,0.0
81,82.0,2210410482.0,0.0,2936.239109,0.0,0.0,0.0,0.0
82,83.0,602068903.0,0.0,5606.716292,0.0,0.0,0.0,0.0
83,84.0,1009652036.0,0.0,3771.954727,0.0,0.0,0.0,0.0
84,85.0,709857741.0,0.0,4484.024274,0.0,0.0,0.0,0.0
85,86.0,402125079.0,0.0,4279.090376,0.0,0.0,0.0,0.0
86,87.0,902696604.0,0.0,3772.39182,0.0,0.0,0.0,0.0
87,88.0,220489488.0,0.0,4893.703861,0.0,0.0,0.0,0.0
88,89.0,402235211.0,0.0,4283.038443,0.0,0.0,0.0,0.0
89,90.0,401833058.0,0.0,3976.353594,0.0,0.0,0.0,0.0
90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
