,Height,ConTime,Txs,TotalTime,NonConTime,Throughput,Overhead,Latency
0,1.0,104005793.0,0.0,3367.115782,0.0,368.9302354866475,0.0,3.8489661822564103
1,2.0,301624335.0,0.0,3238.233948,0.0,0.0,0.0,0.0
2,3.0,408392484.0,0.0,3621.052555,0.0,0.0,0.0,0.0
3,4.0,404289506.0,0.0,3690.48967,0.0,0.0,0.0,0.0
4,5.0,206482704.0,0.0,3534.107651,0.0,0.0,0.0,0.0
5,6.0,203721930.0,0.0,2943.63264,0.0,0.0,0.0,0.0
6,7.0,808524082.0,0.0,4268.814195,0.0,0.0,0.0,0.0
7,8.0,201383189.0,0.0,3292.758475,0.0,0.0,0.0,0.0
8,9.0,259119280.0,0.0,5332.540785,0.0,0.0,0.0,0.0
9,10.0,1070714.0,0.0,2134.825032,0.0,0.0,0.0,0.0
10,11.0,15545076.0,0.0,3382.672733,0.0,0.0,0.0,0.0
11,12.0,108927966.0,0.0,2910.598626,0.0,0.0,0.0,0.0
12,13.0,806323113.0,0.0,4149.654154,0.0,0.0,0.0,0.0
13,14.0,301771174.0,0.0,3686.294855,0.0,0.0,0.0,0.0
14,15.0,201432001.0,0.0,3382.093638,0.0,0.0,0.0,0.0
15,16.0,103078375.0,0.0,3058.28456,0.0,0.0,0.0,0.0
16,17.0,817982411.0,0.0,4295.003834,0.0,0.0,0.0,0.0
17,18.0,8285924.0,0.0,3018.587511,0.0,0.0,0.0,0.0
18,19.0,502808089.0,0.0,3100.518471,0.0,0.0,0.0,0.0
19,20.0,955624648.0,0.0,5683.864981,0.0,0.0,0.0,0.0
20,21.0,9290011.0,0.0,2180.598166,0.0,0.0,0.0,0.0
21,22.0,223684111.0,0.0,3616.479393,0.0,0.0,0.0,0.0
22,23.0,305802201.0,0.0,3781.930225,0.0,0.0,0.0,0.0
23,24.0,109018889.0,0.0,3562.997317,0.0,0.0,0.0,0.0
24,25.0,204461892.0,0.0,3480.057886,0.0,0.0,0.0,0.0
25,26.0,314029511.0,0.0,3580.224893,0.0,0.0,0.0,0.0
26,27.0,405746493.0,0.0,3195.644809,0.0,0.0,0.0,0.0
27,28.0,806175470.0,0.0,3707.273847,0.0,0.0,0.0,0.0
28,29.0,802672173.0,0.0,4024.096628,0.0,0.0,0.0,0.0
29,30.0,304785751.0,0.0,3728.981616,0.0,0.0,0.0,0.0
30,31.0,915720771.0,0.0,5072.422892,0.0,0.0,0.0,0.0
31,32.0,104964777.0,0.0,3796.386695,0.0,0.0,0.0,0.0
32,33.0,103321236.0,0.0,3291.946574,0.0,0.0,0.0,0.0
33,34.0,602624177.0,0.0,3908.898598,0.0,0.0,0.0,0.0
34,35.0,414504034.0,0.0,4011.170954,0.0,0.0,0.0,0.0
35,36.0,103320578.0,0.0,3351.837138,0.0,0.0,0.0,0.0
36,37.0,204556618.0,0.0,3208.771208,0.0,0.0,0.0,0.0
37,38.0,802530351.0,0.0,4167.341684,0.0,0.0,0.0,0.0
38,39.0,304740817.0,0.0,3933.022083,0.0,0.0,0.0,0.0
39,40.0,401915602.0,0.0,4060.585013,0.0,0.0,0.0,0.0
40,41.0,201503470.0,0.0,3696.385097,0.0,0.0,0.0,0.0
41,42.0,189987838.0,0.0,2302.357844,0.0,0.0,0.0,0.0
42,43.0,1510268324.0,0.0,5164.76249,0.0,0.0,0.0,0.0
43,44.0,401856462.0,0.0,3853.812111,0.0,0.0,0.0,0.0
44,45.0,203039325.0,0.0,3256.703104,0.0,0.0,0.0,0.0
45,46.0,534343482.0,0.0,4114.496378,0.0,0.0,0.0,0.0
46,47.0,114165511.0,0.0,3543.444653,0.0,0.0,0.0,0.0
47,48.0,306771758.0,0.0,3438.535049,0.0,0.0,0.0,0.0
48,49.0,608839130.0,0.0,3980.779661,0.0,0.0,0.0,0.0
49,50.0,408051915.0,0.0,3826.681564,0.0,0.0,0.0,0.0
50,51.0,405397643.0,0.0,3922.233791,0.0,0.0,0.0,0.0
51,52.0,204044065.0,0.0,3540.219857,0.0,0.0,0.0,0.0
52,53.0,379337597.0,0.0,4811.274945,0.0,0.0,0.0,0.0
53,54.0,8236891.0,0.0,3238.280064,0.0,0.0,0.0,0.0
54,55.0,2724855.0,0.0,2951.061629,0.0,0.0,0.0,0.0
55,56.0,705672199.0,0.0,4356.648407,0.0,0.0,0.0,0.0
56,57.0,205940987.0,0.0,3383.749449,0.0,0.0,0.0,0.0
