,Height,ConTime,Txs,TotalTime,NonConTime,Throughput,Overhead,Latency
0,1.0,1908256680.0,0.0,4328.793998,0.0,358.6452658846303,0.0,2.8440358678207547
1,2.0,1475833.0,0.0,2059.136275,0.0,0.0,0.0,0.0
2,3.0,602700995.0,0.0,2851.706285,0.0,0.0,0.0,0.0
3,4.0,312054269.0,0.0,2430.683071,0.0,0.0,0.0,0.0
4,5.0,504541192.0,0.0,2759.742702,0.0,0.0,0.0,0.0
5,6.0,301827777.0,0.0,2711.786032,0.0,0.0,0.0,0.0
6,7.0,205838261.0,0.0,2271.788232,0.0,0.0,0.0,0.0
7,8.0,502115589.0,0.0,2942.775218,0.0,0.0,0.0,0.0
8,9.0,101304507.0,0.0,2319.360742,0.0,0.0,0.0,0.0
9,10.0,303022731.0,0.0,2612.0494,0.0,0.0,0.0,0.0
10,11.0,152198432.0,0.0,1118.218663,0.0,0.0,0.0,0.0
11,12.0,1604658793.0,0.0,3659.013378,0.0,0.0,0.0,0.0
12,13.0,501992732.0,0.0,2872.413786,0.0,0.0,0.0,0.0
13,14.0,307527643.0,0.0,2480.329248,0.0,0.0,0.0,0.0
14,15.0,505200276.0,0.0,2567.15148,0.0,0.0,0.0,0.0
15,16.0,406759211.0,0.0,2537.093269,0.0,0.0,0.0,0.0
16,17.0,707685468.0,0.0,3017.865356,0.0,0.0,0.0,0.0
17,18.0,203747780.0,0.0,2417.938059,0.0,0.0,0.0,0.0
18,19.0,501829013.0,0.0,2781.859799,0.0,0.0,0.0,0.0
19,20.0,303944349.0,0.0,2531.909177,0.0,0.0,0.0,0.0
20,21.0,401817052.0,0.0,2528.129088,0.0,0.0,0.0,0.0
21,22.0,330299000.0,0.0,4644.795453,0.0,0.0,0.0,0.0
22,23.0,205579286.0,0.0,877.535546,0.0,0.0,0.0,0.0
23,24.0,203447199.0,0.0,2661.760017,0.0,0.0,0.0,0.0
24,25.0,403370109.0,0.0,2281.621569,0.0,0.0,0.0,0.0
25,26.0,207128677.0,0.0,2867.320558,0.0,0.0,0.0,0.0
26,27.0,406660689.0,0.0,2516.219823,0.0,0.0,0.0,0.0
27,28.0,301848867.0,0.0,2777.985049,0.0,0.0,0.0,0.0
28,29.0,304436852.0,0.0,2580.228197,0.0,0.0,0.0,0.0
29,30.0,1108092512.0,0.0,1867.335823,0.0,0.0,0.0,0.0
30,31.0,402089654.0,0.0,3586.886908,0.0,0.0,0.0,0.0
31,32.0,394611237.0,0.0,2741.398878,0.0,0.0,0.0,0.0
32,33.0,2317046.0,0.0,4943.455917,0.0,0.0,0.0,0.0
33,34.0,918350953.0,0.0,633.237509,0.0,0.0,0.0,0.0
34,35.0,303645855.0,0.0,1773.66253,0.0,0.0,0.0,0.0
35,36.0,707141059.0,0.0,3342.09282,0.0,0.0,0.0,0.0
36,37.0,811838294.0,0.0,2153.247904,0.0,0.0,0.0,0.0
37,38.0,302343558.0,0.0,2387.287579,0.0,0.0,0.0,0.0
38,39.0,743472032.0,0.0,3114.745786,0.0,0.0,0.0,0.0
39,40.0,301742052.0,0.0,2937.622543,0.0,0.0,0.0,0.0
40,41.0,306658349.0,0.0,3429.669408,0.0,0.0,0.0,0.0
41,42.0,430346150.0,0.0,3076.820431,0.0,0.0,0.0,0.0
42,43.0,1125631.0,0.0,2657.043855,0.0,0.0,0.0,0.0
43,44.0,3795700.0,0.0,5072.943533,0.0,0.0,0.0,0.0
44,45.0,103298390.0,0.0,1204.110733,0.0,0.0,0.0,0.0
