,Height,ConTime,Txs,TotalTime,NonConTime,Throughput,Overhead,Latency
0,1.0,308900987.0,0.0,1026.716391,0.0,320.54940620093856,0.0,1.3102504383886464
1,2.0,401698363.0,0.0,1347.42503,0.0,0.0,0.0,0.0
2,3.0,201338921.0,0.0,1047.446721,0.0,0.0,0.0,0.0
3,4.0,1207155823.0,0.0,1971.236588,0.0,0.0,0.0,0.0
4,5.0,301540008.0,0.0,1197.059175,0.0,0.0,0.0,0.0
5,6.0,304683873.0,0.0,985.328875,0.0,0.0,0.0,0.0
6,7.0,279708427.0,0.0,813.717631,0.0,0.0,0.0,0.0
7,8.0,502678324.0,0.0,1270.9038,0.0,0.0,0.0,0.0
8,9.0,402038347.0,0.0,1018.047451,0.0,0.0,0.0,0.0
9,10.0,504596787.0,0.0,1213.910192,0.0,0.0,0.0,0.0
10,11.0,406784234.0,0.0,1119.575324,0.0,0.0,0.0,0.0
11,12.0,301601620.0,0.0,1265.331414,0.0,0.0,0.0,0.0
12,13.0,103463514.0,0.0,986.83049,0.0,0.0,0.0,0.0
13,14.0,117718464.0,0.0,928.497447,0.0,0.0,0.0,0.0
14,15.0,405625260.0,0.0,1272.506018,0.0,0.0,0.0,0.0
15,16.0,111112438.0,0.0,859.007922,0.0,0.0,0.0,0.0
16,17.0,402126484.0,0.0,1278.009128,0.0,0.0,0.0,0.0
17,18.0,546455325.0,0.0,3748.796091,0.0,0.0,0.0,0.0
18,19.0,1139271.0,0.0,368.409968,0.0,0.0,0.0,0.0
19,20.0,1103532976.0,0.0,293.473445,0.0,0.0,0.0,0.0
20,21.0,201574850.0,0.0,2080.181827,0.0,0.0,0.0,0.0
21,22.0,103736296.0,0.0,1247.057331,0.0,0.0,0.0,0.0
22,23.0,105323455.0,0.0,1049.795229,0.0,0.0,0.0,0.0
23,24.0,401649250.0,0.0,921.44747,0.0,0.0,0.0,0.0
24,25.0,102966882.0,0.0,1401.701176,0.0,0.0,0.0,0.0
25,26.0,307953077.0,0.0,858.213767,0.0,0.0,0.0,0.0
26,27.0,201467807.0,0.0,1242.834351,0.0,0.0,0.0,0.0
27,28.0,125174547.0,0.0,1162.730458,0.0,0.0,0.0,0.0
28,29.0,904217689.0,0.0,354.185704,0.0,0.0,0.0,0.0
29,30.0,422476155.0,0.0,1644.903272,0.0,0.0,0.0,0.0
30,31.0,1210097225.0,0.0,1305.232081,0.0,0.0,0.0,0.0
31,32.0,507673280.0,0.0,1933.02728,0.0,0.0,0.0,0.0
32,33.0,505555631.0,0.0,1119.718715,0.0,0.0,0.0,0.0
33,34.0,107594919.0,0.0,1445.986188,0.0,0.0,0.0,0.0
34,35.0,505334844.0,0.0,750.02517,0.0,0.0,0.0,0.0
35,36.0,105383068.0,0.0,1493.206323,0.0,0.0,0.0,0.0
36,37.0,3370815.0,0.0,1084.562481,0.0,0.0,0.0,0.0
37,38.0,406026055.0,0.0,713.672591,0.0,0.0,0.0,0.0
38,39.0,139805703.0,0.0,1275.904906,0.0,0.0,0.0,0.0
39,40.0,602430006.0,0.0,706.134978,0.0,0.0,0.0,0.0
40,41.0,13481767.0,0.0,1523.724201,0.0,0.0,0.0,0.0
41,42.0,306668340.0,0.0,805.427079,0.0,0.0,0.0,0.0
42,43.0,806265346.0,0.0,645.275368,0.0,0.0,0.0,0.0
43,44.0,4336158.0,0.0,1810.507309,0.0,0.0,0.0,0.0
44,45.0,503963785.0,0.0,718.075482,0.0,0.0,0.0,0.0
45,46.0,1610347939.0,0.0,965.283163,0.0,0.0,0.0,0.0
46,47.0,303697466.0,0.0,2521.853455,0.0,0.0,0.0,0.0
47,48.0,205369631.0,0.0,1088.693333,0.0,0.0,0.0,0.0
48,49.0,301552245.0,0.0,1022.218547,0.0,0.0,0.0,0.0
49,50.0,344177654.0,0.0,1092.664083,0.0,0.0,0.0,0.0
50,51.0,401840220.0,0.0,1023.563059,0.0,0.0,0.0,0.0
51,52.0,104657150.0,0.0,1420.874676,0.0,0.0,0.0,0.0
52,53.0,103746326.0,0.0,1009.244457,0.0,0.0,0.0,0.0
53,54.0,103668439.0,0.0,1140.473132,0.0,0.0,0.0,0.0
54,55.0,204847726.0,0.0,903.469933,0.0,0.0,0.0,0.0
55,56.0,104591947.0,0.0,1095.417768,0.0,0.0,0.0,0.0
56,57.0,204729541.0,0.0,1063.677782,0.0,0.0,0.0,0.0
57,58.0,3801039.0,0.0,1225.220009,0.0,0.0,0.0,0.0
58,59.0,602313151.0,0.0,611.070994,0.0,0.0,0.0,0.0
59,60.0,203527058.0,0.0,1525.772735,0.0,0.0,0.0,0.0
60,61.0,129043363.0,0.0,1117.126823,0.0,0.0,0.0,0.0
61,62.0,702500853.0,0.0,629.348777,0.0,0.0,0.0,0.0
62,63.0,304772010.0,0.0,1570.159267,0.0,0.0,0.0,0.0
63,64.0,1204517780.0,0.0,1166.174481,0.0,0.0,0.0,0.0
64,65.0,501969034.0,0.0,1828.420612,0.0,0.0,0.0,0.0
65,66.0,219009930.0,0.0,1475.297009,0.0,0.0,0.0,0.0
66,67.0,301896485.0,0.0,1047.60066,0.0,0.0,0.0,0.0
67,68.0,702778644.0,0.0,1172.302865,0.0,0.0,0.0,0.0
68,69.0,713695950.0,0.0,1667.878752,0.0,0.0,0.0,0.0
69,70.0,403959230.0,0.0,1598.746819,0.0,0.0,0.0,0.0
70,71.0,505628178.0,0.0,1248.652684,0.0,0.0,0.0,0.0
71,72.0,259818281.0,0.0,1293.532005,0.0,0.0,0.0,0.0
72,73.0,5248973.0,0.0,3467.653381,0.0,0.0,0.0,0.0
73,74.0,204580259.0,0.0,849.329648,0.0,0.0,0.0,0.0
74,75.0,301495150.0,0.0,454.643857,0.0,0.0,0.0,0.0
75,76.0,104682989.0,0.0,1090.889329,0.0,0.0,0.0,0.0
76,77.0,502006252.0,0.0,1244.890051,0.0,0.0,0.0,0.0
77,78.0,201633604.0,0.0,848.947244,0.0,0.0,0.0,0.0
78,79.0,410375072.0,0.0,1432.097236,0.0,0.0,0.0,0.0
79,80.0,1107482543.0,0.0,1049.558698,0.0,0.0,0.0,0.0
80,81.0,405453379.0,0.0,1238.571763,0.0,0.0,0.0,0.0
81,82.0,269753212.0,0.0,1898.059775,0.0,0.0,0.0,0.0
82,83.0,406760307.0,0.0,1296.410792,0.0,0.0,0.0,0.0
83,84.0,301942865.0,0.0,1042.290854,0.0,0.0,0.0,0.0
84,85.0,103282736.0,0.0,1269.833834,0.0,0.0,0.0,0.0
85,86.0,101273440.0,0.0,1455.754639,0.0,0.0,0.0,0.0
86,87.0,406375556.0,0.0,1003.699165,0.0,0.0,0.0,0.0
87,88.0,112538528.0,0.0,888.60499,0.0,0.0,0.0,0.0
88,89.0,1604394728.0,0.0,1436.311221,0.0,0.0,0.0,0.0
